chr1	11413104	11414204	A830018L16Rik	0	+
chr1	11413104	11414204	A830018L16Rik	0	+
chr1	11413104	11414204	A830018L16Rik	0	+
chr1	11413104	11414204	A830018L16Rik	0	+
chr1	12424985	12426085	Mir6341	0	+
chr1	12666562	12667662	Gm17644	0	+
chr1	12691429	12692529	Sulf1	0	+
chr1	12691429	12692529	Sulf1	0	+
chr1	12717544	12718644	Sulf1	0	+
chr1	12991035	12992135	Slco5a1	0	-
chr1	13127063	13128163	Prdm14	0	-
chr1	13372329	13373429	Ncoa2	0	-
chr1	13373983	13375083	Ncoa2	0	-
chr1	13589810	13590910	Tram1	0	-
chr1	13660409	13661509	Lactb2	0	-
chr1	13667770	13668870	Xkr9	0	+
chr1	13786829	13787929	Gm5523	0	-
chr1	14310099	14311199	Eya1	0	-
chr1	14310099	14311199	Eya1	0	-
chr1	14310099	14311199	Eya1	0	-
chr1	14755866	14756966	Msc	0	-
chr1	14755866	14756966	Msc	0	-
chr1	14918762	14919862	Trpa1	0	-
chr1	14918762	14919862	Trpa1	0	-
chr1	15311451	15312551	Kcnb2	0	+
chr1	15804645	15805745	Terf1	0	+
chr1	15804645	15805745	Terf1	0	+
chr1	15804645	15805745	Terf1	0	+
chr1	15892622	15893722	Sbspon	0	-
chr1	16093225	16094325	4930444P10Rik	0	-
chr1	16093225	16094325	4930444P10Rik	0	-
chr1	16104333	16105433	Rpl7	0	-
chr1	16104881	16105981	Rdh10	0	+
chr1	16519015	16520115	Stau2	0	-
chr1	16519202	16520302	Stau2	0	-
chr1	16519202	16520302	Stau2	0	-
chr1	16519202	16520302	Stau2	0	-
chr1	16619191	16620291	Ube2w	0	-
chr1	16619191	16620291	Ube2w	0	-
chr1	16619191	16620291	Ube2w	0	-
chr1	16619191	16620291	Ube2w	0	-
chr1	16656551	16657651	D030040B21Rik	0	+
chr1	16656765	16657865	Eloc	0	-
chr1	16657019	16658119	Eloc	0	-
chr1	16664190	16665290	Tmem70	0	+
chr1	16664190	16665290	Tmem70	0	+
chr1	16687455	16688555	Ly96	0	+
chr1	16687455	16688555	Ly96	0	+
chr1	17097789	17098889	Jph1	0	-
chr1	17144372	17145472	Gdap1	0	+
chr1	17600900	17602000	Pi15	0	+
chr1	17726044	17727144	Crispld1	0	+
chr1	17726416	17727516	Crispld1	0	+
chr1	17727546	17728646	Gm16070	0	-
chr1	18145802	18146902	Crisp4	0	-
chr1	18145802	18146902	Crisp4	0	-
chr1	18223464	18224564	Defb44-ps	0	-
chr1	18237343	18238443	Defb18	0	-
chr1	18265038	18266138	Defb41	0	-
chr1	18265038	18266138	Defb41	0	-
chr1	19102021	19103121	Tfap2d	0	+
chr1	19104740	19105840	Gm15825	0	-
chr1	19207913	19209013	Tfap2b	0	+
chr1	19207913	19209013	Tfap2b	0	+
chr1	19211053	19212153	Tfap2b	0	+
chr1	20355453	20356553	4930486I03Rik	0	+
chr1	20617957	20619057	Pkhd1	0	-
chr1	20668881	20669981	Lincmd1	0	+
chr1	20678009	20679109	Mir206	0	+
chr1	20681768	20682868	Mir133b	0	+
chr1	20729904	20731004	Il17a	0	+
chr1	20784170	20785270	Il17f	0	-
chr1	20820212	20821312	Mcm3	0	-
chr1	20889547	20890647	Paqr8	0	+
chr1	20890373	20891473	6720483E21Rik	0	-
chr1	20916839	20917939	Paqr8	0	+
chr1	20950625	20951725	Efhc1	0	+
chr1	21079125	21080225	Tram2	0	-
chr1	21217574	21218674	Tmem14a	0	+
chr1	21217574	21218674	Tmem14a	0	+
chr1	21239584	21240684	Gsta3	0	+
chr1	21239584	21240684	Gsta3	0	+
chr1	21239584	21240684	Gsta3	0	+
chr1	21298212	21299312	Gm4956	0	-
chr1	21348676	21349776	Khdc1a	0	+
chr1	21367330	21368430	Khdc1c	0	+
chr1	21382555	21383655	Khdc1b	0	+
chr1	21961842	21962942	Kcnq5	0	-
chr1	21961842	21962942	Kcnq5	0	-
chr1	21962550	21963650	Kcnq5	0	-
chr1	22805903	22807003	Rims1	0	-
chr1	22805903	22807003	Rims1	0	-
chr1	22805903	22807003	Rims1	0	-
chr1	22805903	22807003	Rims1	0	-
chr1	22805903	22807003	Rims1	0	-
chr1	22897386	22898486	Gm7759	0	+
chr1	23102153	23103253	4933415F23Rik	0	-
chr1	23271268	23272368	Mir30a	0	+
chr1	23290700	23291800	Mir30c-2	0	+
chr1	23383075	23384175	Ogfrl1	0	-
chr1	23573586	23574686	Gm28822	0	+
chr1	23760925	23762025	B3gat2	0	+
chr1	23909636	23910736	Smap1	0	-
chr1	23909636	23910736	Smap1	0	-
chr1	23922281	23923381	Smap1	0	-
chr1	23922281	23923381	Smap1	0	-
chr1	24005540	24006640	Sdhaf4	0	-
chr1	24100241	24101341	Fam135a	0	-
chr1	24176609	24177709	Col9a1	0	+
chr1	24194202	24195302	Col9a1	0	+
chr1	24587337	24588437	Col19a1	0	-
chr1	24677543	24678643	Lmbrd1	0	+
chr1	24677917	24679017	Lmbrd1	0	+
chr1	25277854	25278954	Gm20172	0	-
chr1	25829607	25830707	Adgrb3	0	-
chr1	26687360	26688460	4931408C20Rik	0	-
chr1	27883045	27884145	Gm5524	0	+
chr1	28780152	28781252	Gm597	0	-
chr1	29420487	29421587	Mir6342	0	+
chr1	30138736	30139836	Gm31465	0	-
chr1	30138736	30139836	Gm31465	0	-
chr1	30138736	30139836	Gm31465	0	-
chr1	30863156	30864256	Phf3	0	-
chr1	30949610	30950710	Gm13363	0	-
chr1	30949655	30950755	Ptp4a1	0	-
chr1	31096354	31097454	Gm29669	0	-
chr1	31175434	31176534	Lgsn	0	+
chr1	31221838	31222938	Pih1d3	0	+
chr1	31222556	31223656	4931428L18Rik	0	-
chr1	31263846	31264946	Gm4850	0	+
chr1	32171721	32172821	Khdrbs2	0	+
chr1	32520899	32521999	Gm9839	0	-
chr1	32547193	32548293	Gm5415	0	-
chr1	33668823	33669923	1700001G17Rik	0	+
chr1	33669694	33670794	Prim2	0	-
chr1	33718895	33719995	Rab23	0	+
chr1	33719418	33720518	Rab23	0	+
chr1	33719746	33720846	Gm32229	0	-
chr1	33757650	33758750	Bag2	0	-
chr1	33814495	33815595	Zfp451	0	-
chr1	33814495	33815595	Zfp451	0	-
chr1	33814495	33815595	Zfp451	0	-
chr1	33814495	33815595	Zfp451	0	-
chr1	33814495	33815595	Zfp451	0	-
chr1	33838814	33839914	Gm15455	0	-
chr1	33907224	33908324	Dst	0	+
chr1	33907521	33908621	Bend6	0	-
chr1	33907667	33908767	Bend6	0	-
chr1	34010824	34011924	Dst	0	+
chr1	34010824	34011924	Dst	0	+
chr1	34116358	34117458	Mir6896	0	+
chr1	34159329	34160429	Dst	0	+
chr1	34433099	34434199	Mir5103	0	-
chr1	34438828	34439928	Imp4	0	+
chr1	34439572	34440672	Ccdc115	0	-
chr1	34458745	34459845	Ptpn18	0	+
chr1	34497411	34498511	Prss39	0	+
chr1	34497411	34498511	Prss39	0	+
chr1	34534647	34535747	Cfc1	0	+
chr1	34534647	34535747	Cfc1	0	+
chr1	34560843	34561943	Prss40	0	-
chr1	34578692	34579792	Amer3	0	+
chr1	34636110	34637210	AA619741	0	-
chr1	34677181	34678281	Arhgef4	0	+
chr1	34800740	34801840	Arhgef4	0	+
chr1	34842950	34844050	Fam168b	0	-
chr1	34842950	34844050	Fam168b	0	-
chr1	34842950	34844050	Fam168b	0	-
chr1	34848958	34850058	Plekhb2	0	+
chr1	34848958	34850058	Plekhb2	0	+
chr1	34848988	34850088	Plekhb2	0	+
chr1	36067399	36068499	Hs6st1	0	+
chr1	36144213	36145313	Mir6897	0	-
chr1	36244202	36245302	Uggt1	0	-
chr1	36273325	36274425	Neurl3	0	-
chr1	36306732	36307832	Arid5a	0	+
chr1	36306732	36307832	Arid5a	0	+
chr1	36306732	36307832	Arid5a	0	+
chr1	36306732	36307832	Arid5a	0	+
chr1	36306732	36307832	Arid5a	0	+
chr1	36306732	36307832	Arid5a	0	+
chr1	36348658	36349758	Mir6898	0	-
chr1	36369081	36370181	Kansl3	0	-
chr1	36369081	36370181	Kansl3	0	-
chr1	36371290	36372390	Fer1l5	0	+
chr1	36445171	36446271	Lman2l	0	-
chr1	36445171	36446271	Lman2l	0	-
chr1	36470596	36471696	Cnnm4	0	+
chr1	36510866	36511966	Cnnm3	0	+
chr1	36510866	36511966	Cnnm3	0	+
chr1	36510866	36511966	Cnnm3	0	+
chr1	36535639	36536739	Ankrd23	0	-
chr1	36536456	36537556	Ankrd23	0	-
chr1	36547152	36548252	Ankrd39	0	-
chr1	36547152	36548252	Ankrd39	0	-
chr1	36547152	36548252	Ankrd39	0	-
chr1	36557457	36558557	Sema4c	0	-
chr1	36557457	36558557	Sema4c	0	-
chr1	36558281	36559381	Sema4c	0	-
chr1	36593232	36594332	Fam178b	0	-
chr1	36683083	36684183	Fam178b	0	-
chr1	36683083	36684183	Fam178b	0	-
chr1	36690486	36691586	Cox5b	0	+
chr1	36709825	36710925	Actr1b	0	-
chr1	36713537	36714637	4933424G06Rik	0	+
chr1	36760797	36761897	Zap70	0	+
chr1	36763514	36764614	Zap70	0	+
chr1	36765933	36767033	Zap70	0	+
chr1	36777983	36779083	Zap70	0	+
chr1	36939427	36940527	Tmem131	0	-
chr1	37217277	37218377	Cnga3	0	+
chr1	37218204	37219304	Cnga3	0	+
chr1	37298837	37299937	Inpp4a	0	+
chr1	37298837	37299937	Inpp4a	0	+
chr1	37368216	37369316	Inpp4a	0	+
chr1	37368216	37369316	Inpp4a	0	+
chr1	37368216	37369316	Inpp4a	0	+
chr1	37429138	37430238	Unc50	0	+
chr1	37429138	37430238	Unc50	0	+
chr1	37430003	37431103	Coa5	0	-
chr1	37488505	37489605	4930594C11Rik	0	-
chr1	37536304	37537404	Mgat4a	0	-
chr1	37540916	37542016	Mgat4a	0	-
chr1	37719711	37720811	2010300C02Rik	0	-
chr1	37855273	37856373	Tsga10	0	-
chr1	37855273	37856373	Tsga10	0	-
chr1	37864982	37866082	Tsga10	0	-
chr1	37865198	37866298	Tsga10	0	-
chr1	37871205	37872305	Lipt1	0	+
chr1	37889476	37890576	Mrpl30	0	+
chr1	37889476	37890576	Mrpl30	0	+
chr1	37890311	37891411	Mitd1	0	-
chr1	37890311	37891411	Mitd1	0	-
chr1	37916393	37917493	Lyg2	0	-
chr1	37957659	37958759	Lyg1	0	-
chr1	37997009	37998109	Eif5b	0	+
chr1	37997108	37998208	Txndc9	0	-
chr1	38129566	38130666	Rev1	0	-
chr1	38129566	38130666	Rev1	0	-
chr1	38129566	38130666	Rev1	0	-
chr1	38131082	38132182	Gm5099	0	+
chr1	38627144	38628244	Aff3	0	-
chr1	38836587	38837687	Lonrf2	0	-
chr1	38898060	38899160	Chst10	0	-
chr1	38898060	38899160	Chst10	0	-
chr1	38938148	38939248	Nms	0	+
chr1	38938148	38939248	Nms	0	+
chr1	38986813	38987913	Pdcl3	0	+
chr1	39186892	39187992	Mir6349	0	-
chr1	39193271	39194371	Npas2	0	+
chr1	39366850	39367950	Rpl31	0	+
chr1	39366850	39367950	Rpl31	0	+
chr1	39366850	39367950	Rpl31	0	+
chr1	39478647	39479747	Tbc1d8	0	-
chr1	39478655	39479755	Tbc1d8	0	-
chr1	39478655	39479755	Tbc1d8	0	-
chr1	39534700	39535800	Cnot11	0	+
chr1	39548740	39549840	Snord89	0	-
chr1	39577247	39578347	Rnf149	0	-
chr1	39651082	39652182	Creg2	0	-
chr1	39720889	39721989	Rfx8	0	-
chr1	39805232	39806332	Gm3646	0	-
chr1	39847230	39848330	1700066B17Rik	0	-
chr1	39899912	39901012	Map4k4	0	+
chr1	39899912	39901012	Map4k4	0	+
chr1	39899912	39901012	Map4k4	0	+
chr1	39899912	39901012	Map4k4	0	+
chr1	40083713	40084813	Il1r2	0	+
chr1	40083713	40084813	Il1r2	0	+
chr1	40085092	40086192	Il1r2	0	+
chr1	40085751	40086851	Gm16894	0	-
chr1	40224079	40225179	Il1r1	0	+
chr1	40265585	40266685	Il1r1	0	+
chr1	40323588	40324688	Il1rl2	0	+
chr1	40323588	40324688	Il1rl2	0	+
chr1	40428569	40429669	Il1rl1	0	+
chr1	40438628	40439728	Il1rl1	0	+
chr1	40438628	40439728	Il1rl1	0	+
chr1	40464551	40465651	Il18r1	0	+
chr1	40464620	40465720	Il18r1	0	+
chr1	40465005	40466105	Il18r1	0	+
chr1	40514361	40515461	Il18rap	0	+
chr1	40579226	40580326	Slc9a4	0	+
chr1	40680711	40681811	Slc9a2	0	+
chr1	40790557	40791657	Mfsd9	0	-
chr1	40804600	40805700	Tmem182	0	+
chr1	41181152	41182252	4930448I06Rik	0	-
chr1	42694725	42695825	Pantr1	0	-
chr1	42696145	42697245	Pou3f3	0	+
chr1	42699335	42700435	2900092D14Rik	0	+
chr1	42713354	42714454	Pantr2	0	-
chr1	42749711	42750811	Dalir	0	+
chr1	42850232	42851332	Mrps9	0	+
chr1	42951871	42952971	Gpr45	0	+
chr1	43092386	43093486	Tgfbrap1	0	-
chr1	43097709	43098809	AI597479	0	+
chr1	43098528	43099628	Tgfbrap1	0	-
chr1	43163861	43164961	Fhl2	0	-
chr1	43196661	43197761	Fhl2	0	-
chr1	43444750	43445850	Nck2	0	+
chr1	43729601	43730701	1500015O10Rik	0	+
chr1	43826484	43827584	Uxs1	0	-
chr1	43827739	43828839	Uxs1	0	-
chr1	43827739	43828839	Uxs1	0	-
chr1	43827739	43828839	Uxs1	0	-
chr1	43827739	43828839	Uxs1	0	-
chr1	43827739	43828839	Uxs1	0	-
chr1	43827739	43828839	Uxs1	0	-
chr1	43932993	43934093	Tpp2	0	+
chr1	43932993	43934093	Tpp2	0	+
chr1	44019906	44021006	Mettl21c	0	-
chr1	44102341	44103441	Tex30	0	-
chr1	44102341	44103441	Tex30	0	-
chr1	44102341	44103441	Tex30	0	-
chr1	44117956	44119056	Bivm	0	+
chr1	44118161	44119261	Bivm	0	+
chr1	44118527	44119627	Bivm	0	+
chr1	44118673	44119773	Poglut2	0	-
chr1	44118967	44120067	Bivm	0	+
chr1	44146743	44147843	Ercc5	0	+
chr1	44218831	44219931	Mettl21e	0	-
chr1	44550670	44551770	Gulp1	0	+
chr1	44744849	44745949	4930521E06Rik	0	-
chr1	45310537	45311637	Col3a1	0	+
chr1	45503182	45504282	Col5a2	0	-
chr1	45794165	45795265	Wdr75	0	+
chr1	45925494	45926594	Slc40a1	0	-
chr1	46030337	46031437	Stk-ps2	0	-
chr1	46030337	46031437	Stk-ps2	0	-
chr1	46065852	46066952	Dnah7b	0	+
chr1	46424517	46425617	Dnah7c	0	+
chr1	46853518	46854618	Slc39a10	0	-
chr1	46853518	46854618	Slc39a10	0	-
chr1	46925676	46926776	Slc39a10	0	-
chr1	47467025	47468125	Mir6350	0	-
chr1	49243615	49244715	C230029F24Rik	0	+
chr1	50926522	50927622	Tmeff2	0	+
chr1	51288125	51289225	Cavin2	0	+
chr1	51333679	51334779	9330175M20Rik	0	-
chr1	51478299	51479399	Nabp1	0	-
chr1	51478299	51479399	Nabp1	0	-
chr1	51478299	51479399	Nabp1	0	-
chr1	51596618	51597718	Gm17767	0	-
chr1	51915878	51916978	Myo1b	0	-
chr1	51915878	51916978	Myo1b	0	-
chr1	51915878	51916978	Myo1b	0	-
chr1	51986147	51987247	Stat4	0	+
chr1	52007239	52008339	Stat4	0	+
chr1	52118437	52119537	Stat1	0	+
chr1	52118437	52119537	Stat1	0	+
chr1	52118437	52119537	Stat1	0	+
chr1	52118621	52119721	Stat1	0	+
chr1	52233132	52234232	Gls	0	-
chr1	52233132	52234232	Gls	0	-
chr1	52500348	52501448	Nab1	0	-
chr1	52580192	52581292	Gm28178	0	-
chr1	52629704	52630804	Nemp2	0	+
chr1	52629704	52630804	Nemp2	0	+
chr1	52727218	52728318	Mfsd6	0	-
chr1	52727218	52728318	Mfsd6	0	-
chr1	52727258	52728358	Mfsd6	0	-
chr1	52817588	52818688	Inpp1	0	-
chr1	52844037	52845137	Hibch	0	+
chr1	52947880	52948980	1700019D03Rik	0	-
chr1	52952740	52953840	1700019D03Rik	0	-
chr1	52953250	52954350	1700019D03Rik	0	-
chr1	52953514	52954614	1700019D03Rik	0	-
chr1	52963131	52964231	1700019D03Rik	0	-
chr1	52971946	52973046	1700019D03Rik	0	-
chr1	52992557	52993657	1700019D03Rik	0	-
chr1	52992557	52993657	1700019D03Rik	0	-
chr1	53060639	53061739	Mstn	0	+
chr1	53187517	53188617	1700019A02Rik	0	-
chr1	53187517	53188617	1700019A02Rik	0	-
chr1	53296094	53297194	Ormdl1	0	+
chr1	53296928	53298028	Pms1	0	-
chr1	53312623	53313723	Osgepl1	0	+
chr1	53312623	53313723	Osgepl1	0	+
chr1	53312623	53313723	Osgepl1	0	+
chr1	53312623	53313723	Osgepl1	0	+
chr1	53352652	53353752	Asdurf	0	-
chr1	53352652	53353752	Asnsd1	0	-
chr1	53352652	53353752	Asnsd1	0	-
chr1	53706684	53707784	Dnah7a	0	-
chr1	53785115	53786215	Stk17b	0	-
chr1	53848423	53849523	Mir7681	0	+
chr1	54194934	54196034	Hecw2	0	-
chr1	54194934	54196034	Hecw2	0	-
chr1	54249682	54250782	Ccdc150	0	+
chr1	54438926	54440026	Gtf3c3	0	-
chr1	54557584	54558684	Pgap1	0	-
chr1	54926287	54927387	Ankrd44	0	-
chr1	55027378	55028478	Sf3b1	0	-
chr1	55051769	55052869	Coq10b	0	+
chr1	55051769	55052869	Coq10b	0	+
chr1	55087147	55088247	Hspe1	0	+
chr1	55087832	55088932	Hspd1	0	-
chr1	55088143	55089243	Hspd1	0	-
chr1	55130244	55131344	Mob4	0	+
chr1	55130244	55131344	Mob4	0	+
chr1	55226682	55227782	Rftn2	0	-
chr1	55226682	55227782	Rftn2	0	-
chr1	55226682	55227782	Rftn2	0	-
chr1	55236176	55237276	Mars2	0	+
chr1	55362628	55363728	Boll	0	-
chr1	55362628	55363728	Boll	0	-
chr1	55363653	55364753	Boll	0	-
chr1	55363653	55364753	Boll	0	-
chr1	55363653	55364753	Boll	0	-
chr1	55404945	55406045	Plcl1	0	+
chr1	55930240	55931340	9130227L01Rik	0	+
chr1	56017977	56019077	1700003I22Rik	0	+
chr1	56017977	56019077	1700003I22Rik	0	+
chr1	56637351	56638451	Hsfy2	0	-
chr1	56970468	56971568	9130024F11Rik	0	+
chr1	56970468	56971568	9130024F11Rik	0	+
chr1	56971234	56972334	Satb2	0	-
chr1	56978550	56979650	Satb2	0	-
chr1	56980148	56981248	Satb2	0	-
chr1	57214896	57215996	BC055402	0	-
chr1	57376619	57377719	1700066M21Rik	0	+
chr1	57377444	57378544	4930558J18Rik	0	-
chr1	57405265	57406365	Maip1	0	+
chr1	57406574	57407674	Tyw5	0	-
chr1	57406574	57407674	Tyw5	0	-
chr1	57406574	57407674	Tyw5	0	-
chr1	57406574	57407674	Tyw5	0	-
chr1	57773860	57774960	Spats2l	0	+
chr1	57773860	57774960	Spats2l	0	+
chr1	57844570	57845670	Spats2l	0	+
chr1	57969424	57970524	Kctd18	0	-
chr1	57969984	57971084	Kctd18	0	-
chr1	57969984	57971084	Kctd18	0	-
chr1	57984339	57985439	Sgo2a	0	+
chr1	57994973	57996073	Sgo2a	0	+
chr1	58028968	58030068	Aox1	0	+
chr1	58112135	58113235	Aox3	0	+
chr1	58209396	58210496	Aox4	0	+
chr1	58277325	58278425	Aox2	0	+
chr1	58391897	58392997	Bzw1	0	+
chr1	58423988	58425088	Clk1	0	-
chr1	58423988	58425088	Clk1	0	-
chr1	58423988	58425088	Clk1	0	-
chr1	58444150	58445250	Nif3l1	0	+
chr1	58445386	58446486	Ppil3	0	-
chr1	58445386	58446486	Ppil3	0	-
chr1	58445386	58446486	Ppil3	0	-
chr1	58445386	58446486	Ppil3	0	-
chr1	58501326	58502426	Orc2	0	-
chr1	58505009	58506109	Orc2	0	-
chr1	58505009	58506109	Orc2	0	-
chr1	58585396	58586496	Ndufb3	0	+
chr1	58586054	58587154	Fam126b	0	-
chr1	58586233	58587333	Fam126b	0	-
chr1	58586233	58587333	Fam126b	0	-
chr1	58651640	58652740	Gm20257	0	+
chr1	58692345	58693445	Flacc1	0	-
chr1	58695889	58696989	Flacc1	0	-
chr1	58710490	58711590	Cflar	0	+
chr1	58710490	58711590	Cflar	0	+
chr1	58710490	58711590	Cflar	0	+
chr1	58710490	58711590	Cflar	0	+
chr1	58710490	58711590	Cflar	0	+
chr1	58712285	58713385	Cflar	0	+
chr1	58712285	58713385	Cflar	0	+
chr1	58712285	58713385	Cflar	0	+
chr1	58712285	58713385	Cflar	0	+
chr1	58729551	58730651	Cflar	0	+
chr1	58794373	58795473	Casp8	0	+
chr1	58801501	58802601	Casp8	0	+
chr1	58801501	58802601	Casp8	0	+
chr1	58972521	58973621	Stradb	0	+
chr1	58972521	58973621	Stradb	0	+
chr1	58973382	58974482	Trak2	0	-
chr1	59094793	59095893	C2cd6	0	-
chr1	59094800	59095900	C2cd6	0	-
chr1	59119706	59120806	Tmem237	0	-
chr1	59119996	59121096	Tmem237	0	-
chr1	59120308	59121408	Tmem237	0	-
chr1	59161536	59162636	Mpp4	0	-
chr1	59163289	59164389	Mpp4	0	-
chr1	59236993	59238093	Als2	0	-
chr1	59237131	59238231	Als2	0	-
chr1	59237131	59238231	Als2	0	-
chr1	59255905	59257005	Cdk15	0	+
chr1	59255905	59257005	Cdk15	0	+
chr1	59481146	59482246	Fzd7	0	+
chr1	59515263	59516363	Gm973	0	+
chr1	59523293	59524393	Gm973	0	+
chr1	59670734	59671834	Sumo1	0	-
chr1	59684005	59685105	Nop58	0	+
chr1	59690957	59692057	Snord70	0	+
chr1	59703807	59704907	Snord11	0	+
chr1	59763278	59764378	Bmpr2	0	+
chr1	59912005	59913105	Fam117b	0	+
chr1	60043022	60044122	Ica1l	0	-
chr1	60043022	60044122	Ica1l	0	-
chr1	60043022	60044122	Ica1l	0	-
chr1	60043022	60044122	Ica1l	0	-
chr1	60097246	60098346	Carf	0	+
chr1	60097246	60098346	Carf	0	+
chr1	60097807	60098907	Wdr12	0	-
chr1	60098034	60099134	Wdr12	0	-
chr1	60098400	60099500	Wdr12	0	-
chr1	60107082	60108182	Carf	0	+
chr1	60107082	60108182	Carf	0	+
chr1	60179598	60180698	Nbeal1	0	+
chr1	60342299	60343399	Cyp20a1	0	+
chr1	60342299	60343399	Cyp20a1	0	+
chr1	60408618	60409718	Abi2	0	+
chr1	60408618	60409718	Abi2	0	+
chr1	60408618	60409718	Abi2	0	+
chr1	60566665	60567765	Raph1	0	-
chr1	60745387	60746487	Cd28	0	+
chr1	60908024	60909124	Ctla4	0	+
chr1	60908024	60909124	Ctla4	0	+
chr1	60976913	60978013	Icos	0	+
chr1	61377431	61378531	9530026F06Rik	0	+
chr1	61637823	61638923	Pard3b	0	+
chr1	62136009	62137109	Pard3bos2	0	-
chr1	62702316	62703416	Nrp2	0	+
chr1	62702316	62703416	Nrp2	0	+
chr1	62702316	62703416	Nrp2	0	+
chr1	62702316	62703416	Nrp2	0	+
chr1	62702316	62703416	Nrp2	0	+
chr1	62702316	62703416	Nrp2	0	+
chr1	62794632	62795732	4930487H11Rik	0	-
chr1	63113470	63114570	Ino80dos	0	+
chr1	63113739	63114839	Ino80dos	0	+
chr1	63114167	63115267	Ino80d	0	-
chr1	63114167	63115267	Ino80d	0	-
chr1	63175830	63176930	Eef1b2	0	+
chr1	63176722	63177822	Ndufs1	0	-
chr1	63176722	63177822	Ndufs1	0	-
chr1	63176722	63177822	Ndufs1	0	-
chr1	63176722	63177822	Ndufs1	0	-
chr1	63178022	63179122	Snora41	0	+
chr1	63199357	63200457	Zdbf2	0	+
chr1	63199357	63200457	Zdbf2	0	+
chr1	63210616	63211716	Gpr1	0	-
chr1	63214181	63215281	Gpr1	0	-
chr1	63272268	63273368	Zdbf2	0	+
chr1	63272268	63273368	Zdbf2	0	+
chr1	63444890	63445990	Adam23	0	+
chr1	63686827	63687927	Dytn	0	-
chr1	63729624	63730724	Fastkd2	0	+
chr1	63730218	63731318	Mdh1b	0	-
chr1	63769167	63770267	4933402D24Rik	0	-
chr1	63963726	63964826	Gm13749	0	+
chr1	64042401	64043501	Mir6899	0	-
chr1	64121289	64122389	Klf7	0	-
chr1	64531803	64532903	Creb1	0	+
chr1	64531803	64532903	Creb1	0	+
chr1	64531803	64532903	Creb1	0	+
chr1	64617664	64618764	Mettl21a	0	-
chr1	64617664	64618764	Mettl21a	0	-
chr1	64617664	64618764	Mettl21a	0	-
chr1	64690344	64691444	Ccnyl1	0	+
chr1	64690559	64691659	2810408I11Rik	0	-
chr1	64737650	64738750	Fzd5	0	-
chr1	64737650	64738750	Fzd5	0	-
chr1	64956724	64957824	Plekhm3	0	-
